ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2005500182,SALON,1386 STATE ST # 1,NEW HAVEN,CT,06511,09009,2037822095,InfoGroup,2005
2005500183,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500184,EDWARD SAMUEL ARCHITECT,334 EDGEWOOD AVE,NEW HAVEN,CT,06511,09009,2037822234,InfoGroup,2005
2005500185,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500186,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500187,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500188,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893661,InfoGroup,2005
2005500189,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500190,ZERO TOLERANCE,830 GRAND AVE,NEW HAVEN,CT,06511,09009,2037720874,InfoGroup,2005
2005500191,COMMUNITY HEALTH NETWORK,835 ELM ST # A2,NEW HAVEN,CT,06511,09009,2037520553,InfoGroup,2005
2005500192,SUBWAY SANDWICHES & SALADS,193 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037851100,InfoGroup,2005
2005500193,A & B HOMECARE SOLUTIONS LLC,419 WHALLEY AVE # 200,NEW HAVEN,CT,06511,09009,2034951900,InfoGroup,2005
2005500194,PARTS & MOORE,224 BASSETT ST,NEW HAVEN,CT,06511,09009,2035030377,InfoGroup,2005
2005500195,LINBECK CORP,1140 CHAPEL ST # A,NEW HAVEN,CT,06511,09009,2037873618,InfoGroup,2005
2005500196,FASHION WITH PASSION,501 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037772104,InfoGroup,2005
2005500197,SOUND RUNNER,264 YORK ST,NEW HAVEN,CT,06511,09009,2038654786,InfoGroup,2005
2005500198,L 2 DIAGNOSTICS LLC,300 GEORGE ST # 3,NEW HAVEN,CT,06511,09009,2035030383,InfoGroup,2005
2005500199,GRL & REALTORS,1435 STATE ST,NEW HAVEN,CT,06511,09009,2037810000,InfoGroup,2005
2005500200,DUNKIN DONUTS,323 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037520004,InfoGroup,2005
2005500201,CARMEN ANTHONY STEAKHOUSE,660 STATE ST,NEW HAVEN,CT,06511,09009,2037731444,InfoGroup,2005
2005500202,CHARLENE A LYNTON LAW OFFICE,667 STATE ST,NEW HAVEN,CT,06511,09009,2037731069,InfoGroup,2005
2005500203,G C CONSTRUCTION CO LLC,1231 STATE ST,NEW HAVEN,CT,06511,09009,2037520055,InfoGroup,2005
2005500204,ORCHARD SURGICAL SPECIALISTS,330 ORCHARD ST # 305,NEW HAVEN,CT,06511,09009,2037764677,InfoGroup,2005
2005500205,OBSTETRICS MIDWIFERY & GYNCLGY,180 SHERMAN AVE,NEW HAVEN,CT,06511,09009,2037850265,InfoGroup,2005
2005500206,MEDICAL ONCOLOGY & HEMATOLOGY,1450 CHAPEL ST # A,NEW HAVEN,CT,06511,09009,2038675425,InfoGroup,2005
2005500207,,1204 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037874770,InfoGroup,2005
2005500208,,300 ORCHARD ST,NEW HAVEN,CT,06511,09009,2038675508,InfoGroup,2005
2005500209,COMPREHENSIVE PAIN HEADACHE,330 ORCHARD ST # 307,NEW HAVEN,CT,06511,09009,2037820570,InfoGroup,2005
2005500210,CHAPEL PEDIATRIC GROUP,1441 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893434,InfoGroup,2005
2005500211,CHAPEL PEDIATRIC GROUP,1441 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893434,InfoGroup,2005
2005500212,CHAPEL PEDIATRIC GROUP,1441 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893434,InfoGroup,2005
2005500213,CHAPEL PEDIATRIC GROUP,1441 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893434,InfoGroup,2005
2005500214,CLENDENEN & SHEA LLC,400 ORANGE ST,NEW HAVEN,CT,06511,09009,2037871183,InfoGroup,2005
2005500215,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037894246,InfoGroup,2005
2005500216,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2005
2005500217,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500218,ANESTHESIA ASSOCIATES NEW HVN,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893538,InfoGroup,2005
2005500219,LAUREN MONAY BOUTIQUE,773 1/2 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2034973828,InfoGroup,2005
2005500220,L & A DELI LLC,351 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2035030815,InfoGroup,2005
2005500221,SOLO STATEMENT A TIMELESS BTQ,3 EDWARDS ST,NEW HAVEN,CT,06511,09009,2037731827,InfoGroup,2005
2005500222,MANNA FOOD MARKET,376 WHITNEY AVE # 1,NEW HAVEN,CT,06511,09009,2037810060,InfoGroup,2005
2005500223,PAUL RICHARD'S LLC,268 YORK ST,NEW HAVEN,CT,06511,09009,2037720281,InfoGroup,2005
2005500224,WHITT ACCOUNTS,419 WHALLEY AVE # 301,NEW HAVEN,CT,06511,09009,2038481464,InfoGroup,2005
2005500225,E R CONCEPTS,205 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037523008,InfoGroup,2005
2005500226,,251 EDWARDS ST # 1,NEW HAVEN,CT,06511,09009,2037777876,InfoGroup,2005
2005500227,PROMETHEUS RESEARCH LLC,315 WHITNEY AVE # 2,NEW HAVEN,CT,06511,09009,2037772550,InfoGroup,2005
2005500228,T & G INVESTMENTS LLC,285 EDGEWOOD AVE # A1,NEW HAVEN,CT,06511,09009,2037770833,InfoGroup,2005
2005500229,JOURNAL REGISTER EAST INC,40 SARGENT DR,NEW HAVEN,CT,06511,09009,2037771742,InfoGroup,2005
2005500230,NEW ENGLAND APPRAISAL SVC,90 WILLIAM ST # 2,NEW HAVEN,CT,06511,09009,2035624444,InfoGroup,2005
2005500231,CARRINGTON FINANCIAL SVC,399 WHALLEY AVE # 103,NEW HAVEN,CT,06511,09009,2037520454,InfoGroup,2005
2005500232,JAIL RE INTERVIEW,48 HOWE ST,NEW HAVEN,CT,06511,09009,2037529343,InfoGroup,2005
2005500233,JADER 2,189 COLONY RD,NEW HAVEN,CT,06511,09009,2035627993,InfoGroup,2005
2005500234,HOMEWURX ASSEMBLY SVC,84 WILLIS ST,NEW HAVEN,CT,06511,09009,2032140034,InfoGroup,2005
2005500235,SHILOH BAPTIST CHURCH,1314 STATE ST,NEW HAVEN,CT,06511,09009,2037776598,InfoGroup,2005
2005500236,UNITED HOUSE OF PRAYER,83 DIXWELL AVE # C,NEW HAVEN,CT,06511,09009,2037778248,InfoGroup,2005
2005500237,ELCILY HAIR SALON II,982 STATE ST # 1,NEW HAVEN,CT,06511,09009,2034959321,InfoGroup,2005
2005500238,PLASTIC & RECONSTRUCTIVE SURG,136 SHERMAN AVE # 205,NEW HAVEN,CT,06511,09009,2036245536,InfoGroup,2005
2005500239,MARINUS PHARMACEUTICALS INC,300 GEORGE ST # 5,NEW HAVEN,CT,06511,09009,2033150566,InfoGroup,2005
2005500240,ACCENT CATERING LLC,1 SCIENCE PARK,NEW HAVEN,CT,06511,09009,2034959770,InfoGroup,2005
2005500241,SWEENEY AQUAMETRICS,100 OGDEN ST,NEW HAVEN,CT,06511,09009,2037898091,InfoGroup,2005
2005500242,HARRISON DAY CARE,1572 ELLA T GRASSO BLVD,NEW HAVEN,CT,06511,09009,2033898725,InfoGroup,2005
2005500243,,315 WHITNEY AVE # 2,NEW HAVEN,CT,06511,09009,2036244465,InfoGroup,2005
2005500244,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500245,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500246,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500247,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500248,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500249,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500250,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500251,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500252,YALE BOWL WINES & SPIRITS,85 DERBY AVE,NEW HAVEN,CT,06511,09009,2035629407,InfoGroup,2005
2005500253,FAMILYCO LAUNDRY CTR II,111 DERBY AVE,NEW HAVEN,CT,06511,09009,2038652360,InfoGroup,2005
2005500254,BERGER APARTMENTS,135 DERBY AVE,NEW HAVEN,CT,06511,09009,2037767015,InfoGroup,2005
2005500255,FURNITURE DOCTOR CORP,144 DERBY AVE # 1,NEW HAVEN,CT,06511,09009,2037822222,InfoGroup,2005
2005500256,MT ZION TEMPLE PENTECOSTAL,28 DICKERMAN ST,NEW HAVEN,CT,06511,09009,2037766058,InfoGroup,2005
2005500257,REAVES BARBER SHOP,51 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2035624324,InfoGroup,2005
2005500258,KEYES FUNERAL HOMES INC,59 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2035626714,InfoGroup,2005
2005500259,CHECK CASHERS INC,81 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037898669,InfoGroup,2005
2005500260,ST MARTIN DE PORRES CHURCH,136 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036249944,InfoGroup,2005
2005500261,DIXWELL COMMUNITY Q HOUSE,197 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037722665,InfoGroup,2005
2005500262,STETSON BRANCH LIBRARY,200 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2039468119,InfoGroup,2005
2005500263,ARROW PHARMACY & NUTRITION CTR,340 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036249670,InfoGroup,2005
2005500264,DIXWELL HEALTH CTR,226 DIXWELL AVE # 1,NEW HAVEN,CT,06511,09009,2037879055,InfoGroup,2005
2005500265,DIXWELL AVENUE UNITED CHURCH,217 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037875839,InfoGroup,2005
2005500266,DIXWELL NEIGHBORHOOD CORP INC,226 DIXWELL AVE # LL,NEW HAVEN,CT,06511,09009,2035622178,InfoGroup,2005
2005500267,GREATER NEW HAVEN BUSINESS,192 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2035622193,InfoGroup,2005
2005500268,VARICK AME ZION CHURCH,246 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036246245,InfoGroup,2005
2005500269,EBONY HIS & HERS BEAUTY PALACE,266 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037763738,InfoGroup,2005
2005500270,FASHION FLAIR,302 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2038659540,InfoGroup,2005
2005500271,COMMUNITY VISION CTR,306 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2035623202,InfoGroup,2005
2005500272,WALT'S CLEANERS,310 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036240929,InfoGroup,2005
2005500273,CUSTOM FIBERGLASS & PLASTICS,316 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037761341,InfoGroup,2005
2005500274,WORTHY'S BARBER SHOP,324 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2038659609,InfoGroup,2005
2005500275,CECIL'S AUTO REPAIR,325 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036241284,InfoGroup,2005
2005500276,YALE MATERNAL-FETAL MEDICINE,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2037855682,InfoGroup,2005
2005500277,ASIS MEDICAL ASSOC OBSTETRICS,1435 CHAPEL ST,NEW HAVEN,CT,06511,09009,2035626741,InfoGroup,2005
2005500278,LUCHINI ORTHOPEDIC SURGEONS,1481 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037769110,InfoGroup,2005
2005500279,PHYSICAL MEDICINE & REHAB,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893439,InfoGroup,2005
2005500280,LEVY DENTAL GROUP,921 STATE ST,NEW HAVEN,CT,06511,09009,2038652245,InfoGroup,2005
2005500281,,441 ORANGE ST,NEW HAVEN,CT,06511,09009,2037776974,InfoGroup,2005
2005500282,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500283,NEUROLOGICAL ASSOCIATES,330 ORCHARD ST # 216,NEW HAVEN,CT,06511,09009,2037896047,InfoGroup,2005
2005500284,NEW HAVEN RADIOLOGY ASSOC,670 GEORGE ST,NEW HAVEN,CT,06511,09009,2037776209,InfoGroup,2005
2005500285,J P MOTOR CAR REPAIR,502 ORCHARD ST,NEW HAVEN,CT,06511,09009,2034951132,InfoGroup,2005
2005500286,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2005
2005500287,,846 STATE ST # 2,NEW HAVEN,CT,06511,09009,2034979522,InfoGroup,2005
2005500288,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2005
2005500289,GIFT OF TOUCH LLC,79 TRUMBULL ST # 2,NEW HAVEN,CT,06511,09009,2037777768,InfoGroup,2005
2005500290,LAWRENCE LEVINSON LAW OFFICE,66 ANDERSON ST,NEW HAVEN,CT,06511,09009,2035628887,InfoGroup,2005
2005500291,FROZEN SPECIALTIES INC DISTR,1 BREWERY ST,NEW HAVEN,CT,06511,09009,2034979655,InfoGroup,2005
2005500292,SHARPER IMAGE UNISEX SALON,138 GOFFE ST,NEW HAVEN,CT,06511,09009,2037739994,InfoGroup,2005
2005500293,RAPID FLOORING,1435 STATE ST,NEW HAVEN,CT,06511,09009,2034978138,InfoGroup,2005
2005500294,HOSPITAL OF ST RAPHAEL,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893096,InfoGroup,2005
2005500295,CHAPEL STREET PIZZA,1409 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037721300,InfoGroup,2005
2005500296,YALE HEALTH PLAN,17 HILLHOUSE AVE # 4,NEW HAVEN,CT,06511,09009,2034320312,InfoGroup,2005
2005500297,DAY BERRY & HOWARD,1 AUDUBON ST,NEW HAVEN,CT,06511,09009,2037525000,InfoGroup,2005
2005500298,ADONAI SPIRITUAL FORMATION CTR,28 FOOTE ST,NEW HAVEN,CT,06511,09009,2038656873,InfoGroup,2005
2005500299,UPS STORE,24 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2037724445,InfoGroup,2005
2005500300,FAMILY PRACTICE ASSOC,500 PROSPECT ST # 2D,NEW HAVEN,CT,06511,09009,2032304160,InfoGroup,2005
2005500301,BEST CHANCE FINANCE,281 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2034951265,InfoGroup,2005
2005500302,KING DAVID HOUSE OF ESSENCE,767 DIXWELL AVE # 1,NEW HAVEN,CT,06511,09009,2034959849,InfoGroup,2005
2005500303,NEW HAVEN BUSINESS CTR LLC,91 SHELTON AVE,NEW HAVEN,CT,06511,09009,2034980000,InfoGroup,2005
2005500304,CRYPTONNITE BEAUTY SALON,123 COURT ST,NEW HAVEN,CT,06511,09009,2037722085,InfoGroup,2005
2005500305,HAVEN MANAGEMENT,900 GRAND AVE,NEW HAVEN,CT,06511,09009,2034987100,InfoGroup,2005
2005500306,OESSE FOODS INC,169 OLIVE ST,NEW HAVEN,CT,06511,09009,2039074005,InfoGroup,2005
2005500307,ASSA INC,110 SARGENT DR,NEW HAVEN,CT,06511,09009,2036035959,InfoGroup,2005
2005500308,FRANCIS BEAUTY SALON,172 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2034951633,InfoGroup,2005
2005500309,BEST OFFER,206 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2034982200,InfoGroup,2005
2005500310,BABY STAGES CHILDCARE,1 LONG WHARF DR # 1 # 226,NEW HAVEN,CT,06511,09009,2035627727,InfoGroup,2005
2005500311,ROBERT G SIEGEL ATTORNEY,700 STATE ST,NEW HAVEN,CT,06511,09009,2037525002,InfoGroup,2005
2005500312,BARBARA B LINDSAY ATTORNEY,700 STATE ST,NEW HAVEN,CT,06511,09009,2037525003,InfoGroup,2005
2005500313,THOMAS J DUFOUR ATTORNEY,700 STATE ST,NEW HAVEN,CT,06511,09009,2037525008,InfoGroup,2005
2005500314,MICHAEL N DELGASS ATTORNEY,700 STATE ST,NEW HAVEN,CT,06511,09009,2037525023,InfoGroup,2005
2005500315,,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037893151,InfoGroup,2005
2005500316,KEITH BRADOC GALLANT ATTORNEY,1 AUDUBON ST # 6,NEW HAVEN,CT,06511,09009,2037525025,InfoGroup,2005
2005500317,MARK G SKLARZ ATTORNEY,700 STATE ST,NEW HAVEN,CT,06511,09009,2037525030,InfoGroup,2005
2005500318,GLENN W DOWD ATTORNEY,700 STATE ST # 4,NEW HAVEN,CT,06511,09009,2037525070,InfoGroup,2005
2005500319,TRACHTEN LAW FIRM,679 STATE ST,NEW HAVEN,CT,06511,09009,2038650101,InfoGroup,2005
2005500320,LA PIAZZA,65 BROADWAY,NEW HAVEN,CT,06511,09009,2039460753,InfoGroup,2005
2005500321,,400 PROSPECT ST # 3,NEW HAVEN,CT,06511,09009,2034981188,InfoGroup,2005
2005500322,,441 ORANGE ST # 7,NEW HAVEN,CT,06511,09009,2037520302,InfoGroup,2005
2005500323,OMI,124 MITCHELL DR,NEW HAVEN,CT,06511,09009,2037724093,InfoGroup,2005
2005500324,QUEST DIAGNOSTICS INC,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2038653928,InfoGroup,2005
2005500325,GIST INC,700 STATE ST,NEW HAVEN,CT,06511,09009,2034957500,InfoGroup,2005
2005500326,CHARRETTE PROGRAPHICS SVC,85 WILLOW ST,NEW HAVEN,CT,06511,09009,8602919300,InfoGroup,2005
2005500327,WILLIAM RAVEIS REAL ESTATE,199 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037771118,InfoGroup,2005
2005500328,STATE WELDING & FABRICATING,224 BASSETT ST,NEW HAVEN,CT,06511,09009,2038653414,InfoGroup,2005
2005500329,EXXON SERVICE CTR WHALLEY,286 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2038656174,InfoGroup,2005
2005500330,MIKVAH,86 HUBINGER ST,NEW HAVEN,CT,06511,09009,2033872184,InfoGroup,2005
2005500331,CONTINUUM HOME HEALTH INC,399 ORANGE ST,NEW HAVEN,CT,06511,09009,2036240832,InfoGroup,2005
2005500332,SUMMIT SEAFOOD LLC,333 FOOD TERMINAL PLZ,NEW HAVEN,CT,06511,09009,2036243474,InfoGroup,2005
2005500333,ABUNDANT HARVEST OUTREACH,1579 STATE ST # RR,NEW HAVEN,CT,06511,09009,2036247128,InfoGroup,2005
2005500334,IKEA NEW HAVEN,450 SARGENT DR,NEW HAVEN,CT,06511,09009,2037773845,InfoGroup,2005
2005500335,MARK SHEPARD CHTNLPT,589 CHAPEL ST # 3,NEW HAVEN,CT,06511,09009,2034958808,InfoGroup,2005
2005500336,LEGGATT MCCALL PROPERTIES,414 CHAPEL ST,NEW HAVEN,CT,06511,09009,2036240576,InfoGroup,2005
2005500337,HOWARD K HILL FUNERAL SVC,1287 CHAPEL ST,NEW HAVEN,CT,06511,09009,2036244477,InfoGroup,2005
2005500338,PREPAID TELECOM INC,349 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037810090,InfoGroup,2005
2005500339,WINE ITALY,1247 STATE ST # 2,NEW HAVEN,CT,06511,09009,2034958182,InfoGroup,2005
2005500340,BMG CHIMNEY CARE,250 BASSETT ST,NEW HAVEN,CT,06511,09009,2034958376,InfoGroup,2005
2005500341,HISTOMETRIX INC,150 MUNSON ST 25 SCIENCE PARK,NEW HAVEN,CT,06511,09009,2034987500,InfoGroup,2005
2005500342,WOMEN & FAMILIES CTR SEXUAL,416 CROWN ST,NEW HAVEN,CT,06511,09009,2036242273,InfoGroup,2005
2005500343,STUDIO AT BUFF GIRL FITNESS,291 HUMPHREY ST # 2,NEW HAVEN,CT,06511,09009,2035622833,InfoGroup,2005
2005500344,JBI INVESTIGATIVE SVC,506 WHALLEY AVE # 1,NEW HAVEN,CT,06511,09009,2033876551,InfoGroup,2005
2005500345,CHARLESWORTH LAW OFFICES,47 LAWRENCE ST,NEW HAVEN,CT,06511,09009,2034583900,InfoGroup,2005
2005500346,BRAND NU LABORATORIES,377 RESEARCH PKWY,NEW HAVEN,CT,06511,09009,2037873067,InfoGroup,2005
2005500347,HAIR SOLUTIONS,206 DIXWELL AVE,NEW HAVEN,CT,06511,09009,2036241512,InfoGroup,2005
2005500348,FOUR C'S CONSTRUCTION LLC,194 HAMILTON ST # 4UNI,NEW HAVEN,CT,06511,09009,2037731730,InfoGroup,2005
2005500350,JAMERICAN DELIGHT,328 SHELTON AVE,NEW HAVEN,CT,06511,09009,2037723224,InfoGroup,2005
2005500351,TYRESE'S CLOTHING,25 MAPLE ST,NEW HAVEN,CT,06511,09009,4014540707,InfoGroup,2005
2005500352,YALE MEDICAL GROUP,300 GEORGE ST,NEW HAVEN,CT,06511,09009,2037852140,InfoGroup,2005
2005500353,YALE SPORTS MEDICINE CTR MDSN,1 LONG WHARF DR,NEW HAVEN,CT,06511,09009,2037649771,InfoGroup,2005
2005500354,CONNECTICUT FUND FOR,205 WHITNEY AVE,NEW HAVEN,CT,06511,09009,8603466431,InfoGroup,2005
2005500355,MARZULLO ASSOCIATES,628 GEORGE ST,NEW HAVEN,CT,06511,09009,2037767186,InfoGroup,2005
2005500356,PRO CLEANERS,380 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037891656,InfoGroup,2005
2005500357,PENSKE TRUCK RENTAL,244 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037739038,InfoGroup,2005
2005500358,CAMPAIGN TO SAVE THE ENVRNMNT,340 WHITNEY AVE # 3,NEW HAVEN,CT,06511,09009,2037721189,InfoGroup,2005
2005500360,NEW HAVEN PRESERVATION TRUST,934 STATE ST,NEW HAVEN,CT,06511,09009,2035625919,InfoGroup,2005
2005500361,UNITE HERE,425 COLLEGE ST,NEW HAVEN,CT,06511,09009,2038657315,InfoGroup,2005
2005500362,LOUIS BRANDMAN & SON INC,390 EAST ST,NEW HAVEN,CT,06511,09009,2035625173,InfoGroup,2005
2005500363,PROJECT GREEN,830 GRAND AVE # 3,NEW HAVEN,CT,06511,09009,2038655700,InfoGroup,2005
2005500364,A THOMPSON-ALLEN CO,11 COURT ST,NEW HAVEN,CT,06511,09009,2037761616,InfoGroup,2005
2005500365,JAMES E SWAINE LAW OFFICES,18 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2034980086,InfoGroup,2005
2005500366,ADOLF VIENNESE COUTURIER-FURS,105 COURT ST,NEW HAVEN,CT,06511,09009,2038658350,InfoGroup,2005
2005500367,COGNISA SECURITY INC,107 COURT ST,NEW HAVEN,CT,06511,09009,2035626132,InfoGroup,2005
2005500368,CENTER COURT APARTMENTS,116 COURT ST,NEW HAVEN,CT,06511,09009,2038653705,InfoGroup,2005
2005500369,FEDERAL BUREAU-INVESTIGATION,600 STATE ST,NEW HAVEN,CT,06511,09009,2037776311,InfoGroup,2005
2005500370,NATIONAL CAR RENTAL,255 CROWN ST,NEW HAVEN,CT,06511,09009,2035628139,InfoGroup,2005
2005500371,SERVICE PARKING,255 CROWN ST,NEW HAVEN,CT,06511,09009,2038652887,InfoGroup,2005
2005500372,LOUIS' LUNCH,263 CROWN ST,NEW HAVEN,CT,06511,09009,2035625507,InfoGroup,2005
2005500373,SALVATION ARMY,274 CROWN ST,NEW HAVEN,CT,06511,09009,2037762448,InfoGroup,2005
2005500374,YORK SERVICE STATION,321 CROWN ST,NEW HAVEN,CT,06511,09009,2035622121,InfoGroup,2005
2005500375,IMMANUEL BAPTIST SHELTER,645 GRAND AVE,NEW HAVEN,CT,06511,09009,2037772522,InfoGroup,2005
2005500376,YALE AUTO BODY WORKS & USED,381 CROWN ST,NEW HAVEN,CT,06511,09009,2037876719,InfoGroup,2005
2005500377,SIGNATURE SIGN,414 CROWN ST,NEW HAVEN,CT,06511,09009,2037767446,InfoGroup,2005
2005500378,,441 ORANGE ST,NEW HAVEN,CT,06511,09009,2037775049,InfoGroup,2005
2005500379,OMS,150 SARGENT DR,NEW HAVEN,CT,06511,09009,2039377181,InfoGroup,2005
2005500380,,441 ORANGE ST # 6,NEW HAVEN,CT,06511,09009,2037871466,InfoGroup,2005
2005500381,BRENNER SALTZMAN & WALLMAN,271 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037722600,InfoGroup,2005
2005500382,,129 YORK ST,NEW HAVEN,CT,06511,09009,2037898888,InfoGroup,2005
2005500383,BURNS & DIOGUARDO,123 YORK ST # 2J,NEW HAVEN,CT,06511,09009,2037772513,InfoGroup,2005
2005500384,,12 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2035624024,InfoGroup,2005
2005500385,CHAPEL MEDICAL GROUP,1308 CHAPEL ST,NEW HAVEN,CT,06511,09009,2038655111,InfoGroup,2005
2005500386,,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037771206,InfoGroup,2005
2005500387,WALSH BURT WALSH & CAROCCI,205 WHITNEY AVE # 201,NEW HAVEN,CT,06511,09009,2037723230,InfoGroup,2005
2005500388,MEDICAL ONCOLOGY & HEMATOLOGY,1450 CHAPEL ST,NEW HAVEN,CT,06511,09009,2038675420,InfoGroup,2005
2005500389,,303 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2035621433,InfoGroup,2005
2005500390,,303 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2035621433,InfoGroup,2005
2005500391,UROLOGY CENTER,330 ORCHARD ST # 164,NEW HAVEN,CT,06511,09009,2037892222,InfoGroup,2005
2005500392,ANESTHESIA ASSOC OF NEW HAVEN,1423 CHAPEL ST # 2,NEW HAVEN,CT,06511,09009,2038653852,InfoGroup,2005
2005500393,EDUCATIONAL SERVICE ASSOC,291 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037778490,InfoGroup,2005
2005500394,NEW HAVEN DENTAL GROUP,123 YORK ST # 4L,NEW HAVEN,CT,06511,09009,2037818051,InfoGroup,2005
2005500395,,364 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2035623215,InfoGroup,2005
2005500396,,413 ORANGE ST,NEW HAVEN,CT,06511,09009,2036246143,InfoGroup,2005
2005500397,CLENDENEN & SHEA LLC,400 ORANGE ST,NEW HAVEN,CT,06511,09009,2037871183,InfoGroup,2005
2005500398,,12 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2037820361,InfoGroup,2005
