ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2010522548,YALE CANCER CTR,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037854199,InfoGroup,2010
2010522549,YALE NEPHROLOGY,789 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854184,InfoGroup,2010
2010522550,YALE CANCER CTR,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037854199,InfoGroup,2010
2010522551,ARK OF REFUGE,604 ELLA T GRASSO BLVD,NEW HAVEN,CT,06519,09009,2039096547,InfoGroup,2010
2010522552,CHRIST PRESBYTERIAN CHURCH,158 DAVENPORT AVE,NEW HAVEN,CT,06519,09009,2037879457,InfoGroup,2010
2010522553,YALE SURGICAL SPECIALTIES,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854080,InfoGroup,2010
2010522554,YALE CANCER CTR,800 HOWARD AVE # 2,NEW HAVEN,CT,06519,09009,2037854191,InfoGroup,2010
2010522555,CORNELL SCOTT HILL HEALTH CORP,140 DEWITT ST,NEW HAVEN,CT,06519,09009,2039462019,InfoGroup,2010
2010522556,YALE ONCOLOGIC SURGERY,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037853577,InfoGroup,2010
2010522557,YOUR IMAGE BARBERSHOP,94 KIMBERLY AVE,NEW HAVEN,CT,06519,09009,2039096677,InfoGroup,2010
2010522558,LUNG ASSOCIATES OF CT,46 PRINCE ST # 306,NEW HAVEN,CT,06519,09009,2037865068,InfoGroup,2010
2010522559,YALE HEMATOLOGY,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854744,InfoGroup,2010
2010522560,ADLER GERIATRIC ASSESSMENT CTR,874 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036886361,InfoGroup,2010
2010522561,,400 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033250,InfoGroup,2010
2010522562,YALE ORTHOPAEDICS,800 HOWARD AVE # 133,NEW HAVEN,CT,06519,09009,2037853719,InfoGroup,2010
2010522563,,400 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033250,InfoGroup,2010
2010522564,YALE CARDIOLOGY,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037373333,InfoGroup,2010
2010522565,,400 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033250,InfoGroup,2010
2010522566,YALE ORTHOPAEDICS,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037855232,InfoGroup,2010
2010522567,YALE SURGICAL SPECIALTIES,800 HOWARD AVE # YPB-3,NEW HAVEN,CT,06519,09009,2037854079,InfoGroup,2010
2010522568,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033250,InfoGroup,2010
2010522569,WINCHESTER CHEST CLINIC,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037854198,InfoGroup,2010
2010522570,STATE FARM INSURANCE,565 WASHINGTON AVE # 6,NEW HAVEN,CT,06519,09009,2032398099,InfoGroup,2010
2010522571,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035030000,InfoGroup,2010
2010522572,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033289,InfoGroup,2010
2010522573,YALE CHILD STUDY CTR,230 S FRONTAGE RD,NEW HAVEN,CT,06519,09009,2037852513,InfoGroup,2010
2010522574,YALE NEW HAVEN HOSPITAL,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036885555,InfoGroup,2010
2010522575,CARDIOVASCULAR SERVICES,789 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2034838300,InfoGroup,2010
2010522576,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033178,InfoGroup,2010
2010522577,YALE CHILD STUDY CTR,230 S FRONTAGE RD # 1379,NEW HAVEN,CT,06519,09009,2037852513,InfoGroup,2010
2010522578,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033021,InfoGroup,2010
2010522579,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033059,InfoGroup,2010
2010522580,GREENWICH HOSPITAL,230 S FRONTAGE RD # I-383,NEW HAVEN,CT,06519,09009,2037857971,InfoGroup,2010
2010522581,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033290,InfoGroup,2010
2010522582,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033457,InfoGroup,2010
2010522583,YALE CHILD STUDY CTR,230 S FRONTAGE RD,NEW HAVEN,CT,06519,09009,2037852513,InfoGroup,2010
2010522584,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033055,InfoGroup,2010
2010522585,YALE CHILD STUDY CTR,230 S FRONTAGE RD,NEW HAVEN,CT,06519,09009,2037852513,InfoGroup,2010
2010511504,,333 CEDAR ST # FMB331,NEW HAVEN,CT,06510,09009,2037854014,InfoGroup,2010
2010511505,KNIGHT ARCHITECTURE LLC,798 CHAPEL ST,NEW HAVEN,CT,06510,09009,2034979329,InfoGroup,2010
2010511506,RESIDENCES AT NINTH SQUARE,85 ORANGE ST,NEW HAVEN,CT,06510,09009,2036249000,InfoGroup,2010
2010511507,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511508,GRAY ORGANSCHI ARCHITECTURE,35 CROWN ST,NEW HAVEN,CT,06510,09009,2037777794,InfoGroup,2010
2010511509,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511510,YALE NEW HAVEN HOSP DEPT,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511511,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511512,,60 TEMPLE ST,NEW HAVEN,CT,06510,09009,2035622663,InfoGroup,2010
2010511513,KNIGHTS OF COLUMBUS,1 COLUMBUS PLZ,NEW HAVEN,CT,06510,09009,2037524000,InfoGroup,2010
2010511514,RADIOLOGY CONSULTANTS,40 TEMPLE ST # 2B,NEW HAVEN,CT,06510,09009,2035626023,InfoGroup,2010
2010511515,RADIOLOGY CONSULTANTS,40 TEMPLE ST # 2B,NEW HAVEN,CT,06510,09009,2035626023,InfoGroup,2010
2010511516,CENTER FOR ORTHOPAEDICS,1 CHURCH ST # 400,NEW HAVEN,CT,06510,09009,2035620025,InfoGroup,2010
2010511517,CENTER FOR ORTHOPAEDICS,1 CHURCH ST # 4,NEW HAVEN,CT,06510,09009,2035620025,InfoGroup,2010
2010511518,,258 BRADLEY ST,NEW HAVEN,CT,06510,09009,2037720680,InfoGroup,2010
2010511519,YALE DERMATOPATHOLOGY,15 YORK ST # LMP5031,NEW HAVEN,CT,06510,09009,2037854094,InfoGroup,2010
2010511520,MEDICAL ONCOLOGY & HEMATOLOGY,60 TEMPLE ST # 9C,NEW HAVEN,CT,06510,09009,2032387747,InfoGroup,2010
2010511521,,64 TRUMBULL ST # 2,NEW HAVEN,CT,06510,09009,2038650414,InfoGroup,2010
2010511522,CARDIOLOGY ASSOCIATES,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892272,InfoGroup,2010
2010511523,EYE CARE GROUP,40 TEMPLE ST # 5B,NEW HAVEN,CT,06510,09009,2037773937,InfoGroup,2010
2010511524,EYE CARE GROUP,40 TEMPLE ST # 5B,NEW HAVEN,CT,06510,09009,2037892020,InfoGroup,2010
2010511525,CENTER FOR ORTHOPAEDICS,60 TEMPLE ST # 3B,NEW HAVEN,CT,06510,09009,2037523100,InfoGroup,2010
2010511526,MOKA,141 ORANGE ST,NEW HAVEN,CT,06510,09009,2037520052,InfoGroup,2010
2010511527,FORENSIC HEALTH SVC INC,205 ORANGE ST # 3,NEW HAVEN,CT,06510,09009,2034978331,InfoGroup,2010
2010511528,JOSEPH RINI,51 ELM ST # 420,NEW HAVEN,CT,06510,09009,2037874191,InfoGroup,2010
2010511529,RUBICON CENTER FOR COUNSELING,100 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2032309637,InfoGroup,2010
2010511530,DOWNTOWN COUNCIL OF NEW HAVEN,900 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037871679,InfoGroup,2010
2010511531,LEE DYNASTY,940 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037528795,InfoGroup,2010
2010511532,NEW HAVEN RHEUMATOLOGY,60 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892255,InfoGroup,2010
2010511533,YALE GASTROINTESTINAL SURGERY,40 TEMPLE ST # 7A,NEW HAVEN,CT,06510,09009,2037649060,InfoGroup,2010
2010511534,YALE DERMATOLOGY LASER CTR,40 TEMPLE ST # 5A,NEW HAVEN,CT,06510,09009,2037853466,InfoGroup,2010
2010511535,CENTER FOR ORTHOPAEDICS,60 TEMPLE ST # 3B,NEW HAVEN,CT,06510,09009,2037523100,InfoGroup,2010
2010511536,YALE NEPHROLOGY,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037854184,InfoGroup,2010
2010511537,,900 CHAPEL ST # 1212,NEW HAVEN,CT,06510,09009,2037770609,InfoGroup,2010
2010511538,CONNECTICUT GASTROENTEROLOGY C,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511539,YALE GASTROINTESTINAL SURGERY,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852616,InfoGroup,2010
2010511540,YALE DIGESTIVE DISEASES,40 TEMPLE ST # 1A,NEW HAVEN,CT,06510,09009,2037854138,InfoGroup,2010
2010511541,YALE DIGESTIVE DISEASES,40 TEMPLE ST # 1A,NEW HAVEN,CT,06510,09009,2037854138,InfoGroup,2010
2010511542,CARDIOLOGY ASSOCIATES,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037892272,InfoGroup,2010
2010511543,YALE HEMATOLOGY,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037854744,InfoGroup,2010
2010511544,YALE-MEDICAL GROUP,333 CEDAR ST # 105LCI,NEW HAVEN,CT,06510,09009,2037854196,InfoGroup,2010
2010511545,YALE-NEW HAVEN THORACIC,333 CEDAR ST # LCI105,NEW HAVEN,CT,06510,09009,2036885864,InfoGroup,2010
2010511546,PULMONARY ASSOCIATES,60 TEMPLE ST # 7F,NEW HAVEN,CT,06510,09009,2037891338,InfoGroup,2010
2010511547,YALE EYE CTR,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010511548,,100 WHITNEY AVE,NEW HAVEN,CT,06510,09009,8606470062,InfoGroup,2010
2010511549,,1 CHURCH ST,NEW HAVEN,CT,06510,09009,2037523155,InfoGroup,2010
2010511550,YALE MEDICAL GROUP,333 CEDAR ST # 105LCI,NEW HAVEN,CT,06510,09009,2037854196,InfoGroup,2010
2010511551,MEDICAL ONCOLOGY & HEMATOLOGY,60 TEMPLE ST # 9C,NEW HAVEN,CT,06510,09009,2037892050,InfoGroup,2010
2010511552,,100 WHITNEY AVE # D,NEW HAVEN,CT,06510,09009,2038657445,InfoGroup,2010
2010511553,,60 TEMPLE ST,NEW HAVEN,CT,06510,09009,2035622663,InfoGroup,2010
2010511554,,40 TEMPLE ST # 6C,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511555,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511556,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511557,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511558,,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511559,,40 TEMPLE ST # 6B,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010522586,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033055,InfoGroup,2010
2010522587,YALE PLASTIC SURGERY,800 HOWARD AVE # YPB4,NEW HAVEN,CT,06519,09009,2037852253,InfoGroup,2010
2010522588,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033055,InfoGroup,2010
2010522589,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522590,MC DONALD'S,280 KIMBERLY AVE,NEW HAVEN,CT,06519,09009,2037761126,InfoGroup,2010
2010522591,YALE DERMATOLOGY ASSOC,2 CHURCH ST S # 305,NEW HAVEN,CT,06519,09009,2037891249,InfoGroup,2010
2010522592,,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033055,InfoGroup,2010
2010522593,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522594,YALE OTOLARYNGOLOGY,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852593,InfoGroup,2010
2010522595,,400 COLUMBUS AVE # 428,NEW HAVEN,CT,06519,09009,2035033055,InfoGroup,2010
2010522596,YALE OTOLARYNGOLOGY,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852593,InfoGroup,2010
2010522597,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522598,,46 PRINCE ST # 500,NEW HAVEN,CT,06519,09009,2038675300,InfoGroup,2010
2010522599,YALE NEUROSURGERY,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037852807,InfoGroup,2010
2010522600,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522601,CORNELL SCOTT HILL HEALTH CTR,428 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2035033000,InfoGroup,2010
2010522602,EYE SURGERY ASSOC,46 PRINCE ST # 404,NEW HAVEN,CT,06519,09009,2037851755,InfoGroup,2010
2010522603,YALE ORTHOPAEDICS,800 HOWARD AVE # 133,NEW HAVEN,CT,06519,09009,2037852579,InfoGroup,2010
2010522604,YALE-NEW HAVEN PSYCH HOSPITAL,184 LIBERTY ST,NEW HAVEN,CT,06519,09009,2036889788,InfoGroup,2010
2010522605,YALE ORTHOPAEDICS,800 HOWARD AVE # 133,NEW HAVEN,CT,06519,09009,2037852579,InfoGroup,2010
2010522606,YALE ORTHOPAEDICS,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037853714,InfoGroup,2010
2010522607,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522608,LUNG ASSOCIATES OF CT,46 PRINCE ST # 306,NEW HAVEN,CT,06519,09009,2037865068,InfoGroup,2010
2010522609,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522610,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522611,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852809,InfoGroup,2010
2010522612,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522613,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522614,YALE-NEW HAVEN GERIATRIC SVC,874 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036888200,InfoGroup,2010
2010522615,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522616,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522617,YALE PEDIATRIC GSTRNTRLGY,800 HOWARD AVE # 4,NEW HAVEN,CT,06519,09009,2037854649,InfoGroup,2010
2010522618,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522619,YALE PULMONARY MEDICINE,300 CEDAR ST,NEW HAVEN,CT,06519,09009,2037854162,InfoGroup,2010
2010522620,YALE INFECTIOUS DISEASE,789 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037853561,InfoGroup,2010
2010522621,YALE CHILD STUDY CTR,230 S FRONTAGE RD,NEW HAVEN,CT,06519,09009,2037855880,InfoGroup,2010
2010522622,DIABETIC FOOT CTR,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854080,InfoGroup,2010
2010522623,DIABETIC FOOT CTR,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854080,InfoGroup,2010
2010522624,DIABETIC FOOT CTR,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854080,InfoGroup,2010
2010522625,YALE-NEW HAVEN HOSPITAL,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036885555,InfoGroup,2010
2010522626,DIABETIC FOOT CTR,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037854080,InfoGroup,2010
2010522627,YALE UROLOGY GROUP,800 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037852815,InfoGroup,2010
2010522628,YALE INTERNAL MEDICINE ASSOC,789 HOWARD AVE # 3,NEW HAVEN,CT,06519,09009,2037857411,InfoGroup,2010
2010522629,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033335,InfoGroup,2010
2010522630,JOHN C DANIELS ELEMENTARY SCHL,569 CONGRESS AVE,NEW HAVEN,CT,06519,09009,2036913600,InfoGroup,2010
2010522631,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522632,MAR DON LLC,46 HARBOUR CLOSE,NEW HAVEN,CT,06519,09009,2037771930,InfoGroup,2010
2010522633,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522634,ST MARTIN DE PORRES ACADEMY,208 COLUMBUS AVE,NEW HAVEN,CT,06519,09009,2037722424,InfoGroup,2010
2010522635,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522636,ST BASIL THE GREAT,1 TOWER LN,NEW HAVEN,CT,06519,09009,2037778294,InfoGroup,2010
2010522637,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522638,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522639,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522640,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522641,YALE NEPHROLOGY,100 CHURCH ST S,NEW HAVEN,CT,06519,09009,2037854184,InfoGroup,2010
2010511560,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511561,,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511562,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010511563,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511564,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511565,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010511566,,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511567,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511568,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010511569,,40 TEMPLE ST # 6A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511570,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010511571,,20 YORK ST # 2045CB,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511572,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511573,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511574,,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511575,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010511576,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511577,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511578,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511579,,20 YORK ST # SP2-213,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511580,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010511581,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511582,,40 TEMPLE ST # 4A,NEW HAVEN,CT,06510,09009,2037770304,InfoGroup,2010
2010511583,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010511584,YALE CARDIOLOGY,330 CEDAR ST # 316,NEW HAVEN,CT,06510,09009,2037857000,InfoGroup,2010
2010511585,WEST RIVER LAUNDROMAT LLC,39 ELM ST,NEW HAVEN,CT,06510,09009,2039320111,InfoGroup,2010
2010511586,SPORTSPARK,770 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037739100,InfoGroup,2010
2010511587,AAA TENT & PART RENTALS NH,99 AUDUBON ST,NEW HAVEN,CT,06510,09009,2037899800,InfoGroup,2010
2010511588,FAT CATS CAFE OF NEW HAVEN,4 ORANGE ST,NEW HAVEN,CT,06510,09009,2035625400,InfoGroup,2010
2010511589,GREEK OLIVE RESTAURANT,100 CHURCH ST,NEW HAVEN,CT,06510,09009,2037891881,InfoGroup,2010
2010511590,WOODLAND COFFEE & TEA,1044 CHAPEL ST # E,NEW HAVEN,CT,06510,09009,2037731343,InfoGroup,2010
2010511591,YALE-NEW HAVEN MEDICAL CTR,60 TEMPLE ST # 5B,NEW HAVEN,CT,06510,09009,2032853412,InfoGroup,2010
2010511592,HONG KONG GROCERY LLC,71 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037778881,InfoGroup,2010
2010511593,PREVENT BLINDNESS CT,101 WHITNEY AVE # A,NEW HAVEN,CT,06510,09009,2037724653,InfoGroup,2010
2010511594,STA TRAVEL,9 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037775744,InfoGroup,2010
2010511595,PRIME 16,172 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037821616,InfoGroup,2010
2010511596,,410 STATE ST # H,NEW HAVEN,CT,06510,09009,2033975900,InfoGroup,2010
2010511597,SABOR,266 COLLEGE ST,NEW HAVEN,CT,06510,09009,2035627666,InfoGroup,2010
2010511598,ROLY POLY SANDWICHES,129 CHURCH ST,NEW HAVEN,CT,06510,09009,2037777659,InfoGroup,2010
2010511599,DIANE POLAN LAW OFFICES,129 CHURCH ST # 802,NEW HAVEN,CT,06510,09009,2038655000,InfoGroup,2010
2010511600,YALE EYE CTR,40 TEMPLE ST # 3B,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010511601,,205 CHURCH ST # 3,NEW HAVEN,CT,06510,09009,2037764400,InfoGroup,2010
2010511602,CARMODY & TORRANCE LLP,195 CHURCH ST # 1800,NEW HAVEN,CT,06510,09009,2037775501,InfoGroup,2010
2010511603,CENTER FOR ORTHOPAEDICS,1 CHURCH ST # 4,NEW HAVEN,CT,06510,09009,2037721233,InfoGroup,2010
2010511604,SKAPPO MERKATE,51 ORANGE ST,NEW HAVEN,CT,06510,09009,2037731600,InfoGroup,2010
2010511605,DIMEO PROPERTIES INC,55 WHITNEY AVE # 7,NEW HAVEN,CT,06510,09009,2038674084,InfoGroup,2010
2010511606,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010511607,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010511608,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010511609,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010511610,PANACHE,1044 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037761758,InfoGroup,2010
2010511611,LYNCH TRAUB KEEFE & ERRANTE,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2010
2010511612,DELIO & PETERSON,121 WHITNEY AVE # 3,NEW HAVEN,CT,06510,09009,2037870595,InfoGroup,2010
2010511613,LO RICCO TROTTA & LO RICCO,216 CROWN ST # 502,NEW HAVEN,CT,06510,09009,2038653123,InfoGroup,2010
2010511614,,55 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010511615,LYNCH TRAUB KEEFE & ERRANTE,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2010
2010511616,CARMODY & TORRANCE LLP,195 CHURCH ST # 1800,NEW HAVEN,CT,06510,09009,2037775501,InfoGroup,2010
2010511617,PULLMAN & COMLEY,265 CHURCH ST,NEW HAVEN,CT,06510,09009,2037733006,InfoGroup,2010
2010511618,,27 ELM ST,NEW HAVEN,CT,06510,09009,2037770036,InfoGroup,2010
2010522642,,62 GRANT ST,NEW HAVEN,CT,06519,09009,2035033350,InfoGroup,2010
2010522643,YALE THERAPEUTIC RADIOLOGY,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036885864,InfoGroup,2010
2010522644,,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2036888086,InfoGroup,2010
2010522645,,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852805,InfoGroup,2010
2010522646,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522647,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522648,YALE DIAGNOSTIC RADIOLOGY,800 HOWARD AVE # LL47,NEW HAVEN,CT,06519,09009,2036886800,InfoGroup,2010
2010522649,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522650,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037854640,InfoGroup,2010
2010522651,ENVELOPES ANYONE LLC,18 TOWER LN,NEW HAVEN,CT,06519,09009,2037739019,InfoGroup,2010
2010522652,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522653,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522654,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522655,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522656,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522657,WINCHESTER CHEST CLINIC,789 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037854198,InfoGroup,2010
2010522658,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522659,,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037852140,InfoGroup,2010
2010522660,YALE VASCULAR-INTRVNTNL RDLGY,800 HOWARD AVE,NEW HAVEN,CT,06519,09009,2037857026,InfoGroup,2010
